,id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_phone_verification,require_guest_profile_picture,requires_license,reviews_per_month
107,14909417,,,f,1.0,Jamaica Plain,42.2964450759094,-71.11118779742438,Condominium,Entire home/apt,7,1.0,4.0,Real Bed,267.00,300.00,90.00,6,0.00,1,1125,0,,,,,,,,t,flexible,f,f,f,
108,5521378,100%,100%,f,1.0,Jamaica Plain,42.31169373635401,-71.10116460144604,Apartment,Private room,2,1.0,1.0,Real Bed,87.00,95.00,25.00,1,25.00,2,10,6,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,0.41
109,13041602,100%,100%,f,2.0,Jamaica Plain,42.29985744012215,-71.11235604348677,Townhouse,Private room,2,1.0,1.0,Real Bed,62.00,,,1,0.00,2,1125,20,96.0,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,f,f,5.41
110,2621242,,,f,1.0,Jamaica Plain,42.31842255393602,-71.105505307545,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,110.00,200.00,40.00,2,10.00,2,1125,6,97.0,10.0,10.0,9.0,9.0,10.0,10.0,f,moderate,f,f,f,0.22
111,950046,100%,100%,f,1.0,Jamaica Plain,42.311852721337,-71.10926318625519,Apartment,Entire home/apt,6,2.0,3.0,Real Bed,250.00,250.00,90.00,1,0.00,4,14,6,90.0,9.0,10.0,9.0,10.0,10.0,10.0,f,strict,f,f,f,0.16
112,3342094,100%,100%,t,2.0,Jamaica Plain,42.317370192680336,-71.11485898821759,Apartment,Entire home/apt,6,1.0,2.0,Real Bed,150.00,500.00,200.00,2,35.00,2,1125,14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.54
113,5652147,100%,33%,f,1.0,Jamaica Plain,42.30704884694953,-71.1166241277204,House,Entire home/apt,7,2.0,4.0,Real Bed,300.00,500.00,140.00,2,50.00,2,1125,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,f,flexible,f,f,f,0.18
114,14105971,100%,100%,f,1.0,Jamaica Plain,42.30906284664378,-71.11141973305921,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,119.00,,35.00,1,0.00,1,1125,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,8.67
115,2875267,100%,100%,t,2.0,Jamaica Plain,42.30883693983967,-71.11935092313678,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,175.00,250.00,25.00,2,0.00,2,1125,148,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,5.77
116,9485607,100%,100%,t,1.0,Jamaica Plain,42.31923482819862,-71.10501593588094,House,Entire home/apt,6,2.0,2.0,Real Bed,195.00,100.00,95.00,3,25.00,4,1125,24,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,f,2.81
117,7273770,100%,100%,f,1.0,Jamaica Plain,42.30606393566502,-71.11516053902132,Condominium,Entire home/apt,4,1.0,2.0,Real Bed,145.00,400.00,80.00,1,0.00,2,1125,4,90.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,1.11
118,5405928,100%,58%,f,1.0,Jamaica Plain,42.30398160452899,-71.11848461147696,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,200.00,,50.00,1,0.00,2,1125,10,92.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,0.6
119,4586681,100%,83%,f,1.0,Jamaica Plain,42.314827484606575,-71.11295481151114,House,Private room,1,1.0,1.0,Futon,90.00,150.00,,1,0.00,1,1125,42,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,2.45
120,1113272,100%,89%,f,1.0,Jamaica Plain,42.3048433293264,-71.10627115826995,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,210.00,,50.00,4,50.00,2,20,41,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,1.25
121,12647606,90%,100%,f,1.0,Jamaica Plain,42.31337132584918,-71.11089129130822,Apartment,Private room,2,1.0,1.0,Real Bed,75.00,,15.00,1,15.00,2,14,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.94
122,10271867,100%,67%,f,1.0,Jamaica Plain,42.32357026201424,-71.10670813435179,Apartment,Private room,2,1.0,1.0,Real Bed,46.00,,10.00,1,0.00,1,1125,2,90.0,10.0,8.0,10.0,10.0,9.0,9.0,f,flexible,f,f,f,0.4
123,7879708,96%,78%,f,1.0,Jamaica Plain,42.29559333963887,-71.11530145575897,Condominium,Private room,2,1.0,1.0,Real Bed,75.00,,,1,0.00,2,1125,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.08
124,3881993,100%,78%,f,8.0,Jamaica Plain,42.30433800980035,-71.10871729533055,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,500.00,400.00,100.00,6,0.00,1,1125,8,89.0,9.0,8.0,9.0,9.0,9.0,8.0,t,flexible,f,f,f,0.33
125,12566065,40%,83%,f,1.0,Jamaica Plain,42.30443377187232,-71.10967688765845,Apartment,Private room,2,1.0,1.0,Real Bed,60.00,,,1,0.00,2,10,4,90.0,10.0,9.0,10.0,10.0,8.0,10.0,f,strict,f,f,f,1.97
126,6602217,100%,100%,f,3.0,Jamaica Plain,42.323095687396346,-71.10851426561025,Apartment,Entire home/apt,5,1.0,2.0,Real Bed,130.00,200.00,45.00,1,0.00,2,1125,66,90.0,9.0,9.0,10.0,10.0,9.0,9.0,t,moderate,f,f,f,4.25
127,3276286,100%,81%,f,2.0,Jamaica Plain,42.311471674493305,-71.10529985856851,Apartment,Entire home/apt,6,1.5,3.0,Real Bed,190.00,500.00,80.00,4,20.00,2,1125,39,88.0,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,1.53
128,2014651,100%,100%,f,1.0,Jamaica Plain,42.30711033673986,-71.10582362671403,Apartment,Private room,2,1.0,1.0,Real Bed,100.00,,,1,0.00,2,1125,24,91.0,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,0.72
129,6053700,0%,100%,f,1.0,Jamaica Plain,42.30983484647106,-71.11457927159456,House,Entire home/apt,6,3.0,6.0,Real Bed,450.00,,150.00,1,0.00,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,0.13
130,4405982,100%,93%,t,2.0,Jamaica Plain,42.318072566888496,-71.11267005505267,Apartment,Entire home/apt,8,2.0,4.0,Real Bed,399.00,100.00,120.00,4,0.00,2,1125,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.8
131,250983,94%,95%,t,5.0,Jamaica Plain,42.323942224420435,-71.10820204241452,Apartment,Entire home/apt,5,1.0,2.0,Real Bed,350.00,100.00,50.00,4,25.00,1,270,13,98.0,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,0.24
132,2308630,100%,25%,f,1.0,Jamaica Plain,42.309049862943375,-71.11253858596702,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,200.00,150.00,,2,10.00,2,14,32,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.09
133,8272350,,,f,1.0,Jamaica Plain,42.32004366635828,-71.10784415823343,Apartment,Private room,2,1.0,1.0,Real Bed,99.00,150.00,40.00,1,0.00,2,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.18
134,12368012,100%,100%,f,1.0,Jamaica Plain,42.308717208857495,-71.11051775662285,House,Entire home/apt,6,2.0,4.0,Real Bed,295.00,,,1,0.00,3,1125,0,,,,,,,,f,flexible,f,f,f,
135,4098410,100%,78%,f,8.0,Jamaica Plain,42.305088311340114,-71.10735816883991,Apartment,Private room,2,1.0,1.0,Real Bed,107.00,200.00,60.00,2,30.00,2,1125,20,81.0,9.0,8.0,9.0,9.0,8.0,8.0,f,flexible,f,f,f,0.84
136,6322283,80%,90%,f,2.0,Jamaica Plain,42.30794791179289,-71.10929998832164,Apartment,Private room,1,1.0,1.0,Real Bed,69.00,,20.00,1,0.00,1,7,18,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,1.16
137,7823025,100%,100%,f,5.0,Jamaica Plain,42.309701158494384,-71.11833423971592,Apartment,Private room,2,1.0,1.0,Real Bed,76.00,,15.00,1,15.00,1,1125,57,92.0,10.0,9.0,10.0,10.0,10.0,9.0,t,strict,f,f,f,4.68
138,9549850,100%,100%,t,2.0,Jamaica Plain,42.320809392430675,-71.10730266023941,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,75.00,,25.00,1,25.00,2,200,48,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,6.15
139,7845607,90%,88%,f,1.0,Jamaica Plain,42.315797659023744,-71.11696299856979,House,Private room,1,1.0,1.0,Real Bed,55.00,,20.00,1,25.00,1,1125,9,78.0,9.0,6.0,9.0,9.0,9.0,8.0,f,flexible,f,f,f,0.74
140,14071446,100%,100%,f,2.0,Jamaica Plain,42.32249608513066,-71.11475792071663,Apartment,Private room,2,1.0,2.0,Real Bed,65.00,,,1,0.00,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.25
141,14218904,100%,25%,f,2.0,Jamaica Plain,42.318054676409226,-71.1118693618817,Condominium,Private room,2,1.5,1.0,Real Bed,59.00,95.00,15.00,1,10.00,2,1125,1,,,,,,,,f,moderate,f,f,f,0.91
142,11826815,100%,100%,t,3.0,Jamaica Plain,42.29956291644425,-71.11283944617206,House,Private room,2,1.0,1.0,Real Bed,88.00,,,1,0.00,2,30,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.86
143,13334098,100%,100%,f,1.0,Jamaica Plain,42.30988682257417,-71.11789702317628,House,Entire home/apt,5,2.0,3.0,Real Bed,164.00,500.00,100.00,3,7.00,6,34,0,,,,,,,,f,moderate,f,f,f,
144,4765070,100%,100%,f,3.0,Jamaica Plain,42.32508878303933,-71.10722979809752,House,Entire home/apt,2,1.0,1.0,Real Bed,90.00,,40.00,1,0.00,2,1125,139,93.0,9.0,10.0,10.0,10.0,9.0,9.0,t,moderate,f,f,f,6.77
145,2880944,100%,100%,f,1.0,Jamaica Plain,42.313951405843575,-71.11600891554467,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,185.00,,75.00,1,0.00,5,1125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,0.15
146,9532771,,,f,1.0,Jamaica Plain,42.32324289956977,-71.11357115025135,Apartment,Private room,2,1.0,1.0,Real Bed,80.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
147,10253591,92%,94%,f,1.0,Jamaica Plain,42.31838301910418,-71.10187809594295,House,Private room,2,1.0,1.0,Real Bed,105.00,200.00,7.00,1,10.00,2,1125,21,91.0,9.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,f,3.46
148,1881298,100%,96%,f,1.0,Jamaica Plain,42.30026388087917,-71.11180739447572,House,Private room,2,1.0,1.0,Real Bed,90.00,,,1,0.00,1,1125,192,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,f,5.58
149,210097,100%,83%,t,1.0,Jamaica Plain,42.318635400684855,-71.10640627596929,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,100.00,100.00,50.00,2,0.00,3,31,115,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,t,t,f,1.9
150,6059968,100%,56%,t,4.0,Jamaica Plain,42.31359024362312,-71.10911529916937,Apartment,Shared room,2,1.0,1.0,Real Bed,100.00,500.00,50.00,1,20.00,1,1125,10,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,f,0.6
151,6862758,100%,17%,f,1.0,Jamaica Plain,42.31813877306128,-71.1036735352925,Apartment,Entire home/apt,5,1.5,3.0,Real Bed,200.00,200.00,100.00,1,0.00,2,1125,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.75
152,799701,90%,100%,f,2.0,Jamaica Plain,42.32085835010096,-71.11249877013331,Apartment,Entire home/apt,8,1.5,4.0,Real Bed,300.00,300.00,100.00,6,25.00,4,1125,2,100.0,10.0,10.0,9.0,10.0,9.0,9.0,f,strict,f,f,f,0.05
153,6862594,,,f,1.0,Jamaica Plain,42.31926520385325,-71.11324623810819,House,Private room,2,1.0,1.0,Real Bed,60.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
154,9057435,100%,90%,f,2.0,Jamaica Plain,42.31433571613884,-71.11641497800227,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,319.00,,40.00,6,25.00,1,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.63
155,750438,100%,96%,t,2.0,Jamaica Plain,42.306811532274814,-71.1105244224708,Apartment,Private room,2,1.0,1.0,Real Bed,85.00,,25.00,1,0.00,2,21,91,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,2.29
156,12874603,50%,56%,f,1.0,Jamaica Plain,42.32267197982334,-71.10078611527362,Condominium,Private room,2,2.0,1.0,Real Bed,70.00,,,1,0.00,1,1125,10,74.0,9.0,8.0,9.0,8.0,8.0,9.0,f,flexible,f,f,f,3.13
157,12727401,,,f,1.0,Jamaica Plain,42.30977751293719,-71.11879574479485,Apartment,Private room,2,1.0,1.0,Real Bed,50.00,,,1,0.00,1,1125,2,60.0,6.0,6.0,8.0,10.0,10.0,6.0,f,flexible,f,f,f,0.46
158,2077794,100%,86%,f,1.0,Jamaica Plain,42.304424401841324,-71.11429863527867,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,119.00,,60.00,0,0.00,3,1125,14,86.0,8.0,8.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,0.47
159,9712731,100%,50%,f,2.0,Jamaica Plain,42.325511669688346,-71.11320967171939,Condominium,Entire home/apt,3,1.0,2.0,Real Bed,125.00,,15.00,2,20.00,1,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,1.36
160,13677640,70%,100%,f,1.0,Jamaica Plain,42.3112105796256,-71.10200966765208,Apartment,Private room,2,1.0,1.0,Real Bed,53.00,,,1,0.00,1,7,5,80.0,6.0,7.0,10.0,8.0,9.0,9.0,t,flexible,f,f,f,2.05
161,3371091,100%,100%,t,2.0,Jamaica Plain,42.31874257570903,-71.11599745541506,Apartment,Private room,4,1.0,1.0,Real Bed,125.00,300.00,50.00,1,50.00,1,1125,13,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.5
162,13512551,100%,100%,f,1.0,Jamaica Plain,42.30595863609247,-71.13230207833683,House,Entire home/apt,6,2.5,4.0,Real Bed,199.00,,,5,30.00,3,13,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,t,strict,f,f,f,1.0
163,732999,100%,63%,f,2.0,Jamaica Plain,42.30455930241627,-71.11364252468704,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,205.00,,50.00,4,0.00,2,90,14,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,f,0.3
164,6106955,100%,100%,f,1.0,Jamaica Plain,42.30873579543035,-71.09977036667159,Condominium,Entire home/apt,5,1.0,2.0,Real Bed,114.00,250.00,80.00,2,15.00,4,1125,8,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.56
165,2698996,100%,100%,t,1.0,Jamaica Plain,42.31567994817808,-71.11520100639541,Apartment,Private room,2,1.0,1.0,Real Bed,75.00,,,1,15.00,2,30,131,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,4.45
166,27611,100%,100%,f,1.0,Jamaica Plain,42.31556511657293,-71.11482700886869,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,185.00,200.00,50.00,2,0.00,3,365,8,86.0,9.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.29
167,4025194,100%,100%,t,4.0,Jamaica Plain,42.29572299757349,-71.11942117574478,Apartment,Private room,2,1.0,1.0,Real Bed,75.00,,,2,25.00,1,10,150,97.0,10.0,9.0,10.0,10.0,9.0,10.0,t,flexible,f,f,f,6.2
168,8336364,100%,100%,f,2.0,Jamaica Plain,42.31199460127128,-71.11045089791808,Apartment,Entire home/apt,4,2.5,2.0,Real Bed,180.00,500.00,90.00,2,20.00,3,1125,0,,,,,,,,f,strict,f,f,f,
169,12071820,100%,33%,f,1.0,Jamaica Plain,42.3068796497014,-71.11231783776945,Apartment,Shared room,2,1.0,1.0,Pull-out Sofa,70.00,,,1,0.00,1,1125,5,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.06
170,7910223,100%,100%,t,3.0,Jamaica Plain,42.315922709721605,-71.09957962869748,Bed & Breakfast,Entire home/apt,2,1.0,2.0,Real Bed,150.00,,40.00,2,15.00,2,90,71,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,f,5.74
171,4567815,,,f,1.0,Jamaica Plain,42.30653907278417,-71.11789285939362,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,120.00,,50.00,1,0.00,1,21,10,96.0,10.0,10.0,9.0,10.0,9.0,10.0,f,moderate,f,f,f,0.49
172,12022134,100%,100%,f,1.0,Jamaica Plain,42.308615263510774,-71.11488311298572,Apartment,Private room,2,2.0,1.0,Real Bed,92.00,,10.00,1,0.00,14,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.79
173,13513012,100%,100%,f,1.0,Jamaica Plain,42.29877631582161,-71.11159713499715,Apartment,Private room,2,1.0,1.0,Real Bed,84.00,298.00,,0,0.00,3,30,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,3.0
174,3730447,100%,20%,f,2.0,Jamaica Plain,42.2974047973222,-71.1139137340823,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,200.00,,,4,50.00,2,14,29,89.0,9.0,9.0,9.0,10.0,9.0,9.0,f,strict,f,f,f,1.14
175,4149974,100%,100%,t,1.0,Jamaica Plain,42.31796621180112,-71.1115346411253,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,115.00,,30.00,0,0.00,2,15,70,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,3.14
176,14933380,100%,50%,f,2.0,Jamaica Plain,42.32489117729767,-71.11344012878439,Apartment,Shared room,1,1.0,1.0,Real Bed,49.00,,,1,0.00,1,14,0,,,,,,,,f,strict,f,f,f,
177,6238463,100%,78%,t,1.0,Jamaica Plain,42.31590400933113,-71.11404802615597,Townhouse,Private room,2,1.0,1.0,Real Bed,95.00,,30.00,1,0.00,2,1125,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,2.12
178,1929406,67%,33%,f,1.0,Jamaica Plain,42.31274187654604,-71.11201449929162,House,Entire home/apt,6,1.0,4.0,Real Bed,275.00,450.00,80.00,1,0.00,3,9,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.03
179,4583526,100%,100%,t,1.0,Jamaica Plain,42.30454928375496,-71.11553158945944,Apartment,Entire home/apt,9,1.0,4.0,Real Bed,230.00,,50.00,4,40.00,2,1125,75,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,f,3.85
180,7287822,100%,100%,f,1.0,Jamaica Plain,42.31527368629765,-71.10846155035345,Apartment,Entire home/apt,4,1.0,4.0,Real Bed,130.00,,45.00,3,30.00,2,29,59,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,4.55
181,8354938,100%,96%,f,8.0,Jamaica Plain,42.31465541166664,-71.09929095218234,Apartment,Entire home/apt,5,1.0,3.0,Real Bed,192.00,650.00,64.00,4,10.00,3,185,20,93.0,10.0,10.0,10.0,10.0,8.0,9.0,t,moderate,t,t,f,1.81
182,5025015,100%,100%,f,1.0,Jamaica Plain,42.32504873048671,-71.1062960870443,Apartment,Entire home/apt,5,1.0,4.0,Real Bed,175.00,500.00,40.00,1,0.00,2,1125,99,85.0,9.0,8.0,9.0,10.0,8.0,9.0,t,moderate,f,f,f,5.39
183,4452800,100%,20%,f,2.0,Jamaica Plain,42.295549244538655,-71.11354968974973,Apartment,Private room,2,1.0,1.0,Real Bed,70.00,,,1,0.00,1,1125,2,80.0,10.0,8.0,9.0,10.0,9.0,8.0,f,flexible,f,f,f,0.11
184,7554801,100%,100%,t,1.0,Jamaica Plain,42.32235541314952,-71.10672991341261,Townhouse,Private room,2,1.5,1.0,Real Bed,65.00,,50.00,1,0.00,5,45,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.95
185,9349646,90%,83%,f,2.0,Jamaica Plain,42.30571166319029,-71.1056671002783,Apartment,Private room,2,1.0,1.0,Real Bed,100.00,,,1,0.00,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,0.39
186,6386351,,,f,1.0,Jamaica Plain,42.30248683101914,-71.11331372851822,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,185.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
187,5124772,,,f,1.0,Jamaica Plain,42.318676992266276,-71.100333066673,House,Entire home/apt,10,2.5,5.0,Real Bed,250.00,500.00,125.00,4,25.00,5,1125,3,87.0,9.0,9.0,9.0,10.0,7.0,9.0,f,strict,f,f,f,0.22
188,3977877,,,f,1.0,Jamaica Plain,42.31762621945572,-71.10865424017277,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,110.00,100.00,50.00,2,10.00,1,1125,3,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,0.17
189,1754939,100%,100%,f,1.0,Jamaica Plain,42.31227026019718,-71.10086090909755,House,Entire home/apt,5,1.5,3.0,Real Bed,150.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
190,6602167,100%,100%,f,3.0,Jamaica Plain,42.32527016657306,-71.10701088601905,Apartment,Entire home/apt,6,1.0,4.0,Real Bed,168.00,200.00,50.00,1,0.00,2,1125,23,89.0,9.0,10.0,10.0,9.0,8.0,9.0,t,moderate,f,f,f,5.61
191,3987926,100%,100%,t,4.0,Jamaica Plain,42.295586946398714,-71.11941563945955,Apartment,Private room,2,1.0,1.0,Real Bed,60.00,,,2,25.00,1,10,169,98.0,10.0,9.0,10.0,10.0,9.0,10.0,t,flexible,f,f,f,6.94
192,5729845,100%,82%,f,1.0,Jamaica Plain,42.29812412303772,-71.11413548740815,Apartment,Private room,2,1.0,1.0,Real Bed,59.00,,12.00,1,10.00,1,1125,47,90.0,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,f,2.78
193,9727523,100%,100%,f,2.0,Jamaica Plain,42.31753771012777,-71.10845721836117,House,Private room,2,1.0,1.0,Real Bed,60.00,,15.00,1,0.00,1,1125,15,91.0,9.0,9.0,10.0,10.0,10.0,9.0,f,flexible,f,f,f,1.64
194,12463555,80%,70%,f,1.0,Jamaica Plain,42.30683414172092,-71.11331230827804,Apartment,Entire home/apt,4,1.0,4.0,Real Bed,145.00,,50.00,3,25.00,2,1125,7,94.0,10.0,10.0,10.0,9.0,10.0,10.0,t,flexible,f,f,f,1.69
195,9137560,,,f,1.0,Jamaica Plain,42.30720226358175,-71.11958890231001,Apartment,Private room,2,1.0,1.0,Real Bed,80.00,,30.00,1,0.00,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.1
196,3616081,100%,100%,t,2.0,Jamaica Plain,42.31961968865941,-71.10482911031056,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,114.00,200.00,45.00,1,36.00,2,30,127,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,f,5.08
197,8908145,100%,77%,f,4.0,Jamaica Plain,42.31026209376064,-71.11257439993145,House,Private room,2,1.0,1.0,Real Bed,170.00,300.00,,2,50.00,2,1125,2,80.0,9.0,10.0,10.0,10.0,10.0,8.0,f,flexible,f,f,f,0.42
198,554720,100%,100%,f,1.0,Jamaica Plain,42.3185688067565,-71.11415408323548,Apartment,Entire home/apt,6,2.0,2.0,Real Bed,240.00,,135.00,1,0.00,3,14,108,95.0,10.0,10.0,10.0,9.0,10.0,9.0,f,strict,f,f,f,2.25
199,1551467,,,f,1.0,Jamaica Plain,42.31012523517614,-71.1028771953959,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,150.00,,50.00,2,35.00,2,1125,5,95.0,10.0,9.0,9.0,9.0,9.0,8.0,f,flexible,f,f,f,0.14
200,7743569,100%,100%,f,5.0,Jamaica Plain,42.309502299330454,-71.11675448454865,Apartment,Private room,2,1.0,1.0,Futon,69.00,,20.00,1,9.00,3,1125,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.88
201,732932,100%,63%,f,2.0,Jamaica Plain,42.30376309732182,-71.1140026250641,Apartment,Private room,2,1.0,1.0,Real Bed,80.00,,25.00,1,0.00,3,180,18,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,f,0.38
202,749247,100%,96%,t,2.0,Jamaica Plain,42.313430537633096,-71.10571836582744,Apartment,Private room,2,1.0,1.0,Real Bed,85.00,,,1,10.00,1,7,62,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,1.46
203,667325,100%,100%,f,2.0,Jamaica Plain,42.308948421885546,-71.11416180689504,Apartment,Private room,4,1.0,2.0,Real Bed,75.00,,25.00,2,25.00,1,120,58,92.0,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,3.59
204,9349614,90%,83%,f,2.0,Jamaica Plain,42.306396022523614,-71.10593528533563,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,150.00,,,1,0.00,1,1125,1,80.0,10.0,8.0,10.0,10.0,8.0,8.0,f,flexible,f,f,f,0.22
205,10627514,50%,100%,f,2.0,Jamaica Plain,42.31551268554925,-71.10157722722015,House,Private room,2,2.0,1.0,Real Bed,70.00,,50.00,0,0.00,1,1125,2,90.0,10.0,8.0,10.0,10.0,8.0,8.0,f,moderate,f,f,f,0.37
206,1885825,100%,100%,f,5.0,Jamaica Plain,42.30932885567064,-71.11764280445091,House,Private room,3,1.0,2.0,Real Bed,80.00,150.00,30.00,2,25.00,3,30,97,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,f,f,f,3.27
207,9906565,100%,0%,f,1.0,Jamaica Plain,42.31097645315618,-71.1041618575167,Apartment,Entire home/apt,7,1.5,4.0,Real Bed,225.00,,150.00,4,30.00,2,1125,0,,,,,,,,f,moderate,f,f,f,
208,629814,100%,92%,f,2.0,Jamaica Plain,42.31686601781735,-71.10254447357468,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,225.00,500.00,100.00,4,20.00,3,365,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,t,t,f,0.21
209,1222327,,,f,1.0,Jamaica Plain,42.3247317393277,-71.10791787889553,House,Entire home/apt,4,2.0,2.0,Real Bed,178.00,,,1,0.00,7,365,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,flexible,f,f,f,0.12
